ticker,company,gics_sector,n_values,E_score,E_families,E_family_list,E_anchor,E_level,S_score,S_families,S_family_list,S_anchor,S_level,G_score,G_families,G_family_list,G_anchor,G_level,e_band_width,n_reliable
A,Agilent Technologies,Health Care,22,1.1,2,"climate_targets, pollutants",True,partial,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
AAPL,Apple Inc.,Information Technology,27,0.3,1,climate_targets,False,thin,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,1
ABBV,AbbVie,Health Care,35,3.1,5,"climate_targets, generation, ghg, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,30.0,2
ABNB,Airbnb,Consumer Discretionary,15,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
ABT,Abbott Laboratories,Health Care,18,1.6,2,"ghg, pollutants",True,strong,0.0,0,,False,none,1.2,2,"compliance, supply_chain",True,partial,40.0,1
ACGL,Arch Capital Group,Financials,4,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
ACN,Accenture,Information Technology,22,0.3,1,climate_targets,False,thin,1.1,2,"social_assessment, wage_law",False,partial,0.7,2,"commitments, supply_chain",False,thin,,0
ADBE,Adobe Inc.,Information Technology,17,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
ADI,Analog Devices,Information Technology,31,1.9,3,"climate_targets, ghg, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,18.18181818181818,2
ADM,Archer Daniels Midland,Consumer Staples,29,2.7,4,"climate_targets, generation, ghg, pollutants",True,strong,1.0,1,occupational_safety,True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,8.974358974358971,2
ADP,Automatic Data Processing,Industrials,12,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
ADSK,Autodesk,Information Technology,12,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
AEE,Ameren,Utilities,26,2.6,3,"generation, ghg, pollutants",True,strong,1.0,1,occupational_safety,True,partial,1.2,2,"compliance, supply_chain",True,partial,46.66666666666666,1
AEP,American Electric Power,Utilities,25,2.6,3,"generation, ghg, pollutants",True,strong,1.0,1,occupational_safety,True,partial,1.2,2,"compliance, supply_chain",True,partial,28.571428571428584,1
AES,AES Corporation,Utilities,27,2.1,3,"climate_targets, ghg, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,33.33333333333333,1
AFL,Aflac,Financials,5,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
AIG,American International Group,Financials,15,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
AIZ,Assurant,Financials,5,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
AJG,Arthur J. Gallagher & Co.,Financials,5,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
AKAM,Akamai Technologies,Information Technology,11,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
ALB,Albemarle Corporation,Materials,28,2.3,4,"climate_targets, ghg, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,11.1111111111111,1
ALGN,Align Technology,Health Care,11,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
ALL,Allstate,Financials,16,0.3,1,climate_targets,False,thin,1.1,2,"social_assessment, wage_law",False,partial,0.2,1,supply_chain,False,thin,,0
ALLE,Allegion,Industrials,11,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
AMAT,Applied Materials,Information Technology,22,0.3,1,climate_targets,False,thin,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
AMCR,Amcor,Materials,25,1.5,3,"climate_targets, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,1
AMD,Advanced Micro Devices,Information Technology,12,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
AME,Ametek,Industrials,14,0.8,1,pollutants,True,partial,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
AMGN,Amgen,Health Care,31,2.3,4,"climate_targets, ghg, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,10.0,2
AMP,Ameriprise Financial,Financials,8,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
AMT,American Tower,Real Estate,20,0.3,1,climate_targets,False,thin,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
AMZN,Amazon,Consumer Discretionary,24,0.3,1,climate_targets,False,thin,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,1
ANET,Arista Networks,Information Technology,11,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
AON,Aon plc,Financials,15,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
AOS,A. O. Smith,Industrials,19,0.8,1,pollutants,True,partial,1.7,2,"occupational_safety, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
APA,APA Corporation,Energy,28,1.9,3,"climate_targets, ghg, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,,2
APD,Air Products,Materials,21,1.6,2,"ghg, pollutants",True,strong,1.0,1,occupational_safety,True,partial,1.2,2,"compliance, supply_chain",True,partial,16.666666666666668,1
APH,Amphenol,Information Technology,23,1.1,2,"climate_targets, pollutants",True,partial,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
APO,Apollo Global Management,Financials,9,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
APP,AppLovin,Communication Services,7,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
APTV,Aptiv,Consumer Discretionary,19,1.1,2,"climate_targets, pollutants",True,partial,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
ARE,Alexandria Real Estate Equities,Real Estate,10,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
ARES,Ares Management,Financials,12,0.8,1,ghg,True,partial,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,2.3809523809523796,0
ATO,Atmos Energy,Utilities,17,0.8,1,ghg,True,partial,1.0,1,occupational_safety,True,partial,1.2,2,"compliance, supply_chain",True,partial,18.518518518518533,0
AVGO,Broadcom,Information Technology,29,1.9,3,"climate_targets, ghg, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,22.222222222222214,2
AVY,Avery Dennison,Materials,30,1.5,3,"climate_targets, nature, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,2
AWK,American Water Works,Utilities,16,0.3,1,climate_targets,False,thin,1.4,2,"occupational_safety, social_assessment",True,partial,0.2,1,supply_chain,False,thin,,0
AXON,Axon Enterprise,Industrials,6,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
AXP,American Express,Financials,27,0.3,1,climate_targets,False,thin,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,1
AZO,AutoZone,Consumer Discretionary,25,0.3,1,climate_targets,False,thin,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,,1
BA,Boeing,Industrials,32,1.9,3,"climate_targets, ghg, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,49.99999999999999,2
BAC,Bank of America,Financials,9,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
BALL,Ball Corporation,Materials,28,1.5,3,"climate_targets, nature, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,2
BAX,Baxter International,Health Care,31,2.3,4,"climate_targets, ghg, nature, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,,2
BBY,Best Buy,Consumer Discretionary,16,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
BDX,Becton Dickinson,Health Care,19,0.8,1,pollutants,True,partial,1.7,2,"occupational_safety, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
BEN,Franklin Resources,Financials,11,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
BF-B,Brown–Forman,Consumer Staples,23,1.5,3,"climate_targets, ghg, nature",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,15.384615384615387,1
BG,Bunge Global,Consumer Staples,26,1.9,3,"climate_targets, ghg, pollutants",True,strong,1.0,1,occupational_safety,True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,46.153846153846146,2
BIIB,Biogen,Health Care,29,2.3,4,"climate_targets, ghg, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,40.0,2
BKNG,Booking Holdings,Consumer Discretionary,15,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
BKR,Baker Hughes,Energy,13,0.8,1,pollutants,True,partial,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
BLDR,Builders FirstSource,Industrials,21,0.7,2,"climate_targets, nature",False,thin,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
BLK,BlackRock,Financials,18,1.1,2,"climate_targets, ghg",True,partial,1.4,2,"occupational_safety, social_assessment",True,partial,0.2,1,supply_chain,False,thin,28.571428571428584,0
BMY,Bristol Myers Squibb,Health Care,36,3.1,5,"climate_targets, generation, ghg, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,40.99999999999994,2
BNY,BNY Mellon,Financials,10,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
BR,Broadridge Financial Solutions,Industrials,17,0.3,1,climate_targets,False,thin,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
BRK-B,Berkshire Hathaway,Financials,34,2.9,4,"climate_targets, generation, ghg, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,28.571428571428584,2
BRO,Brown & Brown,Financials,11,0.0,0,,False,none,0.7,1,wage_law,False,thin,0.2,1,supply_chain,False,thin,,0
BSX,Boston Scientific,Health Care,20,1.1,2,"climate_targets, pollutants",True,partial,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
BX,Blackstone Inc.,Financials,14,0.3,1,climate_targets,False,thin,1.4,2,"occupational_safety, social_assessment",True,partial,0.2,1,supply_chain,False,thin,,0
BXP,"BXP, Inc.",Real Estate,10,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
C,Citigroup,Financials,10,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
CAH,Cardinal Health,Health Care,22,0.3,1,climate_targets,False,thin,1.7,2,"occupational_safety, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,1
CARR,Carrier Global,Industrials,29,1.1,2,"climate_targets, pollutants",True,partial,1.7,2,"occupational_safety, wage_law",True,strong,1.7,3,"commitments, compliance, supply_chain",True,strong,,2
CASY,Casey's,Consumer Staples,16,0.0,0,,False,none,1.7,2,"occupational_safety, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
CAT,Caterpillar Inc.,Industrials,26,1.6,2,"ghg, pollutants",True,strong,1.7,2,"occupational_safety, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,28.006535947712393,2
CB,Chubb Limited,Financials,9,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
CBOE,Cboe Global Markets,Financials,6,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
CBRE,CBRE Group,Real Estate,20,0.3,1,climate_targets,False,thin,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
CCI,Crown Castle,Real Estate,10,0.0,0,,False,none,0.7,1,wage_law,False,thin,0.2,1,supply_chain,False,thin,,0
CCL,Carnival Corporation,Consumer Discretionary,11,0.7,2,"climate_targets, nature",False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
CDNS,Cadence Design Systems,Information Technology,12,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
CDW,CDW Corporation,Information Technology,16,0.3,1,climate_targets,False,thin,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
CEG,Constellation Energy,Utilities,30,2.9,4,"climate_targets, generation, ghg, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,,1
CF,CF Industries,Materials,31,2.3,4,"climate_targets, ghg, nature, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,44.44444444444444,2
CFG,Citizens Financial Group,Financials,14,0.3,1,climate_targets,False,thin,1.1,2,"social_assessment, wage_law",False,partial,0.2,1,supply_chain,False,thin,,0
CHD,Church & Dwight,Consumer Staples,19,1.1,2,"climate_targets, pollutants",True,partial,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
CHRW,C.H. Robinson,Industrials,16,0.0,0,,False,none,1.7,2,"occupational_safety, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
CHTR,Charter Communications,Communication Services,16,0.0,0,,False,none,1.7,2,"occupational_safety, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
CI,Cigna,Health Care,9,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
CIEN,Ciena,Information Technology,17,0.3,1,climate_targets,False,thin,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
CINF,Cincinnati Financial,Financials,6,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
CL,Colgate-Palmolive,Consumer Staples,24,1.5,3,"climate_targets, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,1
CLX,Clorox,Consumer Staples,25,1.5,3,"climate_targets, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,1
CMCSA,Comcast,Communication Services,16,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
CME,CME Group,Financials,11,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
CMG,Chipotle Mexican Grill,Consumer Discretionary,20,0.7,2,"climate_targets, nature",False,thin,1.1,2,"social_assessment, wage_law",False,partial,0.7,2,"commitments, supply_chain",False,thin,,0
CMI,Cummins,Industrials,25,1.1,2,"climate_targets, pollutants",True,partial,1.7,2,"occupational_safety, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,1
CMS,CMS Energy,Utilities,29,2.9,4,"climate_targets, generation, ghg, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,20.0,1
CNC,Centene Corporation,Health Care,11,0.0,0,,False,none,0.7,1,wage_law,False,thin,0.2,1,supply_chain,False,thin,,0
CNP,CenterPoint Energy,Utilities,29,2.4,3,"generation, ghg, pollutants",True,strong,1.7,2,"occupational_safety, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,22.222222222222214,2
COF,Capital One,Financials,9,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
COHR,Coherent Corp.,Information Technology,12,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
COIN,Coinbase,Financials,6,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
COO,Cooper Companies (The),Health Care,17,0.0,0,,False,none,1.7,2,"occupational_safety, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
COP,ConocoPhillips,Energy,22,1.1,2,"climate_targets, ghg",True,partial,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,31.25,0
COR,Cencora,Health Care,16,0.3,1,climate_targets,False,thin,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
COST,Costco,Consumer Staples,24,1.5,3,"climate_targets, nature, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.2,1,supply_chain,False,thin,,2
CPAY,Corpay,Financials,5,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
CPRT,Copart,Industrials,11,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
CPT,Camden Property Trust,Real Estate,4,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
CRH,CRH plc,Materials,20,0.3,1,climate_targets,False,thin,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
CRL,Charles River Laboratories,Health Care,15,0.3,1,climate_targets,False,thin,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
CRM,Salesforce,Information Technology,12,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
CRWD,CrowdStrike,Information Technology,12,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
CSCO,Cisco,Information Technology,12,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
CSGP,CoStar Group,Real Estate,12,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
CSX,CSX Corporation,Industrials,17,0.3,1,climate_targets,False,thin,0.7,1,wage_law,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
CTAS,Cintas,Industrials,11,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
CTSH,Cognizant,Information Technology,10,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.2,1,supply_chain,False,thin,,0
CTVA,Corteva,Materials,21,1.6,2,"ghg, pollutants",True,strong,1.0,1,occupational_safety,True,partial,1.2,2,"compliance, supply_chain",True,partial,16.666666666666657,1
CVNA,Carvana,Consumer Discretionary,11,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
CVS,CVS Health,Health Care,21,0.3,1,climate_targets,False,thin,1.1,2,"social_assessment, wage_law",False,partial,0.7,2,"commitments, supply_chain",False,thin,,0
CVX,Chevron Corporation,Energy,28,1.9,3,"climate_targets, ghg, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,25.0,2
D,Dominion Energy,Utilities,34,2.9,4,"climate_targets, generation, ghg, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,20.0,2
DAL,Delta Air Lines,Industrials,34,1.9,3,"climate_targets, ghg, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.7,3,"commitments, compliance, supply_chain",True,strong,26.666666666666657,3
DASH,DoorDash,Consumer Discretionary,16,0.0,0,,False,none,1.7,2,"occupational_safety, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
DD,DuPont,Industrials,30,2.3,4,"climate_targets, ghg, nature, pollutants",True,strong,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,1.2,2,"compliance, supply_chain",True,partial,70.0,2
DDOG,Datadog,Information Technology,6,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
DE,Deere & Company,Industrials,32,1.9,3,"climate_targets, ghg, pollutants",True,strong,1.7,2,"occupational_safety, wage_law",True,strong,1.7,3,"commitments, compliance, supply_chain",True,strong,20.0,3
DECK,Deckers Brands,Consumer Discretionary,10,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
DELL,Dell Technologies,Information Technology,13,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
DG,Dollar General,Consumer Staples,20,0.3,1,climate_targets,False,thin,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
DGX,Quest Diagnostics,Health Care,12,0.0,0,,False,none,0.7,1,wage_law,False,thin,0.2,1,supply_chain,False,thin,,0
DHI,D. R. Horton,Consumer Discretionary,19,0.3,1,climate_targets,False,thin,2.1,3,"occupational_safety, social_assessment, wage_law",True,strong,0.2,1,supply_chain,False,thin,,1
DHR,Danaher Corporation,Health Care,27,1.1,2,"climate_targets, pollutants",True,partial,1.7,2,"occupational_safety, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,1
DIS,Walt Disney Company (The),Communication Services,27,1.1,2,"climate_targets, ghg",True,partial,1.4,2,"occupational_safety, social_assessment",True,partial,1.7,3,"commitments, compliance, supply_chain",True,strong,0.0,1
DLR,Digital Realty,Real Estate,14,0.3,1,climate_targets,False,thin,0.4,1,social_assessment,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
DLTR,Dollar Tree,Consumer Staples,14,0.3,1,climate_targets,False,thin,1.1,2,"social_assessment, wage_law",False,partial,0.2,1,supply_chain,False,thin,,0
DOC,Healthpeak Properties,Real Estate,9,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
DOV,Dover Corporation,Industrials,23,1.1,2,"climate_targets, pollutants",True,partial,1.7,2,"occupational_safety, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,1
DOW,Dow Inc.,Materials,29,3.3,5,"climate_targets, generation, ghg, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,22.22222222222223,1
DPZ,Domino's,Consumer Discretionary,16,0.7,2,"climate_targets, nature",False,thin,1.1,2,"social_assessment, wage_law",False,partial,0.2,1,supply_chain,False,thin,,0
DRI,Darden Restaurants,Consumer Discretionary,15,0.7,2,"climate_targets, nature",False,thin,1.1,2,"social_assessment, wage_law",False,partial,0.2,1,supply_chain,False,thin,,0
DTE,DTE Energy,Utilities,25,2.6,3,"generation, ghg, pollutants",True,strong,1.0,1,occupational_safety,True,partial,1.2,2,"compliance, supply_chain",True,partial,,1
DUK,Duke Energy,Utilities,31,2.9,4,"climate_targets, generation, ghg, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,23.54497354497355,1
DVA,DaVita,Health Care,16,0.3,1,climate_targets,False,thin,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
DVN,Devon Energy,Energy,22,1.1,2,"climate_targets, ghg",True,partial,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,14.285714285714292,0
DXCM,Dexcom,Health Care,15,0.3,1,climate_targets,False,thin,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
EBAY,eBay Inc.,Consumer Discretionary,22,0.3,1,climate_targets,False,thin,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
ECHO,EchoStar,Communication Services,10,0.0,0,,False,none,1.0,1,occupational_safety,True,partial,0.2,1,supply_chain,False,thin,,0
ECL,Ecolab,Materials,28,1.9,3,"climate_targets, generation, pollutants",True,strong,1.7,2,"occupational_safety, wage_law",True,strong,0.7,2,"commitments, supply_chain",False,thin,,2
ED,Consolidated Edison,Utilities,29,2.9,4,"climate_targets, generation, ghg, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,22.222222222222214,1
EFX,Equifax,Industrials,10,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
EG,Everest Group,Financials,4,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
EIX,Edison International,Utilities,25,2.6,3,"generation, ghg, pollutants",True,strong,1.0,1,occupational_safety,True,partial,1.2,2,"compliance, supply_chain",True,partial,49.20634920634921,1
EL,Estée Lauder Companies (The),Consumer Staples,23,1.5,3,"climate_targets, nature, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,1
ELV,Elevance Health,Health Care,16,0.3,1,climate_targets,False,thin,0.7,1,wage_law,False,thin,0.7,2,"commitments, supply_chain",False,thin,,0
EME,Emcor,Industrials,16,1.1,2,"climate_targets, pollutants",True,partial,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
EMR,Emerson Electric,Industrials,21,1.1,2,"climate_targets, pollutants",True,partial,1.0,1,occupational_safety,True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
EOG,EOG Resources,Energy,25,1.9,3,"climate_targets, ghg, pollutants",True,strong,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,28.571428571428584,1
EQIX,Equinix,Real Estate,20,0.3,1,climate_targets,False,thin,1.4,2,"occupational_safety, social_assessment",True,partial,0.7,2,"commitments, supply_chain",False,thin,,0
EQT,EQT Corporation,Energy,21,1.1,2,"climate_targets, ghg",True,partial,1.4,2,"occupational_safety, social_assessment",True,partial,1.2,2,"compliance, supply_chain",True,partial,36.60714285714286,0
ERIE,Erie Indemnity,Financials,4,0.0,0,,False,none,0.0,0,,False,none,0.2,1,supply_chain,False,thin,,0
ES,Eversource Energy,Utilities,19,1.9,3,"climate_targets, generation, ghg",True,strong,0.0,0,,False,none,1.7,3,"commitments, compliance, supply_chain",True,strong,50.00000000000001,2
ESS,Essex Property Trust,Real Estate,9,0.3,1,climate_targets,False,thin,0.0,0,,False,none,0.7,2,"commitments, supply_chain",False,thin,,0
