ticker,year,scope1_t,n_facilities,match_confidence,revenue_musd,co2_intensity,company,gics_sector,gics_sub_industry
T,2023,0.0,1,1.0,122428.0,0.0,AT&T,Communication Services,Integrated Telecommunication Services
TAP,2018,30258.136000000002,1,0.9,13338.0,2.2685662018293598,Molson Coors Beverage Company,Consumer Staples,Brewers
TAP,2019,30167.336,1,1.0,13009.1,2.318941048958037,Molson Coors Beverage Company,Consumer Staples,Brewers
TAP,2020,411297.402,6,1.0,11723.8,35.08226018867603,Molson Coors Beverage Company,Consumer Staples,Brewers
TAP,2021,385290.02599999995,6,1.0,12449.9,30.94723861235833,Molson Coors Beverage Company,Consumer Staples,Brewers
TAP,2022,372303.754,6,1.0,12807.5,29.06919804801874,Molson Coors Beverage Company,Consumer Staples,Brewers
TAP,2023,377025.74,6,1.0,13884.6,27.15423850885153,Molson Coors Beverage Company,Consumer Staples,Brewers
TGT,2018,0.0,1,1.0,75356.0,0.0,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail
TGT,2019,0.0,1,1.0,78112.0,0.0,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail
TGT,2020,0.0,1,1.0,93561.0,0.0,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail
TGT,2021,0.0,1,1.0,106005.0,0.0,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail
TGT,2022,0.0,1,1.0,109120.0,0.0,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail
TGT,2023,0.0,1,1.0,107412.0,0.0,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail
TMO,2020,25749.852,1,1.0,32218.0,0.7992380656775715,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services
TMO,2021,26942.232,1,1.0,39211.0,0.6871090255285507,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services
TMO,2022,28940.316,1,1.0,44915.0,0.6443352109540242,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services
TMO,2023,28392.342,1,1.0,42857.0,0.6624901883006277,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services
TRGP,2018,6380195.866149756,76,1.0,9350.9,682.3082127014252,Targa Resources,Energy,Oil & Gas Storage & Transportation
TRGP,2019,7229944.398597171,79,1.0,7397.9,977.2968543231418,Targa Resources,Energy,Oil & Gas Storage & Transportation
TRGP,2020,7548955.79908875,82,1.0,6874.1,1098.1736953330253,Targa Resources,Energy,Oil & Gas Storage & Transportation
TRGP,2021,6784142.078443386,82,1.0,16093.1,421.5559512115991,Targa Resources,Energy,Oil & Gas Storage & Transportation
TRGP,2022,7991300.285168226,85,1.0,19820.7,403.1795186430462,Targa Resources,Energy,Oil & Gas Storage & Transportation
TRGP,2023,8471488.696985682,87,1.0,13521.0,626.5430587224083,Targa Resources,Energy,Oil & Gas Storage & Transportation
TSLA,2018,22048.216,1,0.9,21461.268,1.0273491761996543,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers
TSLA,2019,23612.812,1,1.0,24578.0,0.960729595573277,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers
TSLA,2020,28075.544,1,1.0,31536.0,0.89026966007103,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers
TSLA,2021,40381.348,1,1.0,53823.0,0.7502619326310314,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers
TSLA,2022,45630.528,1,1.0,81462.0,0.5601449510201075,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers
TSLA,2023,80515.196,2,1.0,96773.0,0.8320006200076467,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers
TSN,2018,1863858.768,35,1.0,40052.0,46.535972435833415,Tyson Foods,Consumer Staples,Packaged Foods & Meats
TSN,2019,1835359.778,35,1.0,42405.0,43.281683244900364,Tyson Foods,Consumer Staples,Packaged Foods & Meats
TSN,2020,1951980.286,36,1.0,43185.0,45.200423434062756,Tyson Foods,Consumer Staples,Packaged Foods & Meats
TSN,2021,1923290.668,36,1.0,47049.0,40.87846007354035,Tyson Foods,Consumer Staples,Packaged Foods & Meats
TSN,2022,1880822.458,36,1.0,53282.0,35.2993967568785,Tyson Foods,Consumer Staples,Packaged Foods & Meats
TSN,2023,1874907.486,37,1.0,52881.0,35.45521994667272,Tyson Foods,Consumer Staples,Packaged Foods & Meats
TT,2020,0.0,1,1.0,12454.7,0.0,Trane Technologies,Industrials,Building Products
TT,2021,0.0,1,1.0,14136.4,0.0,Trane Technologies,Industrials,Building Products
TT,2022,0.0,1,1.0,15991.7,0.0,Trane Technologies,Industrials,Building Products
TT,2023,0.0,2,1.0,17677.6,0.0,Trane Technologies,Industrials,Building Products
TXN,2018,1090225.5926211001,5,1.0,15784.0,69.07156567543716,Texas Instruments,Information Technology,Semiconductors
TXN,2019,967875.1092430999,5,1.0,14383.0,67.29299236898422,Texas Instruments,Information Technology,Semiconductors
TXN,2020,915417.035588,5,1.0,14461.0,63.30247116990526,Texas Instruments,Information Technology,Semiconductors
TXN,2021,1142553.5183359,6,1.0,18344.0,62.28486253466529,Texas Instruments,Information Technology,Semiconductors
TXN,2022,1064891.4796763002,6,1.0,20028.0,53.17013579370382,Texas Instruments,Information Technology,Semiconductors
TXN,2023,1057774.335383,6,1.0,17519.0,60.37869372584052,Texas Instruments,Information Technology,Semiconductors
TXT,2018,43296.312,2,1.0,13972.0,3.0987912968794733,Textron,Industrials,Aerospace & Defense
TXT,2019,66576.724,2,1.0,13630.0,4.884572560528246,Textron,Industrials,Aerospace & Defense
TXT,2020,58038.454,2,1.0,11651.0,4.981413955883615,Textron,Industrials,Aerospace & Defense
TXT,2021,57192.81999999999,2,1.0,12382.0,4.619029235987724,Textron,Industrials,Aerospace & Defense
TXT,2022,59450.2,2,1.0,12869.0,4.619644105991141,Textron,Industrials,Aerospace & Defense
TXT,2023,55579.572,2,1.0,13683.0,4.061943433457575,Textron,Industrials,Aerospace & Defense
VLO,2018,23888366.162,26,1.0,117033.0,204.11649844061077,Valero Energy,Energy,Oil & Gas Refining & Marketing
VLO,2019,23485398.143999998,29,1.0,108324.0,216.80696931427937,Valero Energy,Energy,Oil & Gas Refining & Marketing
VLO,2020,21664469.344,29,1.0,64912.0,333.7513763864925,Valero Energy,Energy,Oil & Gas Refining & Marketing
VLO,2021,22924978.548,29,1.0,113977.0,201.13688330101687,Valero Energy,Energy,Oil & Gas Refining & Marketing
VLO,2022,23182768.272,29,1.0,176383.0,131.43425541010188,Valero Energy,Energy,Oil & Gas Refining & Marketing
VLO,2023,23517862.268,29,1.0,144766.0,162.45432123564925,Valero Energy,Energy,Oil & Gas Refining & Marketing
VST,2018,140086384.11028358,80,0.9493750000000001,9797.0,14298.90620703109,Vistra Corp.,Utilities,Electric Utilities
VST,2019,123209376.0038002,82,0.949390243902439,11547.0,10670.249935377171,Vistra Corp.,Utilities,Electric Utilities
VST,2020,105763494.6409128,81,0.9753086419753086,10850.0,9747.787524508092,Vistra Corp.,Utilities,Electric Utilities
VST,2021,114124688.4184736,80,0.97625,17700.0,6447.722509518283,Vistra Corp.,Utilities,Electric Utilities
VST,2022,109615583.9046464,80,0.97625,15631.0,7012.704491372682,Vistra Corp.,Utilities,Electric Utilities
VST,2023,96800091.59904152,81,0.9759259259259259,13804.0,7012.466792164701,Vistra Corp.,Utilities,Electric Utilities
VTRS,2021,27448.03,1,1.0,17813.6,1.5408468810347151,Viatris,Health Care,Pharmaceuticals
VTRS,2022,28221.464,1,1.0,16218.1,1.7401214692226585,Viatris,Health Care,Pharmaceuticals
VTRS,2023,26031.806,1,1.0,15388.4,1.6916512437940268,Viatris,Health Care,Pharmaceuticals
WEC,2018,24191353.03424,24,1.0,7679.5,3150.1208456592226,WEC Energy Group,Utilities,Electric Utilities
WEC,2019,20016080.44984,26,1.0,7523.1,2660.616029275166,WEC Energy Group,Utilities,Electric Utilities
WEC,2020,18219125.0896,26,1.0,7241.7,2515.863000345223,WEC Energy Group,Utilities,Electric Utilities
WEC,2021,19836361.52856,26,1.0,8316.0,2385.3248591341994,WEC Energy Group,Utilities,Electric Utilities
WEC,2022,18007795.13664,27,1.0,9597.4,1876.3201634442664,WEC Energy Group,Utilities,Electric Utilities
WEC,2023,17942097.185119998,27,1.0,8893.0,2017.5528151489934,WEC Energy Group,Utilities,Electric Utilities
WFC,2019,29976.377979999997,2,1.0,85063.0,0.35240207822437486,Wells Fargo,Financials,Diversified Banks
WFC,2020,31980.13679,2,1.0,74264.0,0.43062771719810405,Wells Fargo,Financials,Diversified Banks
WFC,2021,4813.18812,1,1.0,79166.0,0.06079867771518076,Wells Fargo,Financials,Diversified Banks
WFC,2022,2911.887636,1,1.0,74368.0,0.039155115587349396,Wells Fargo,Financials,Diversified Banks
WHR,2018,22027.768,3,0.9499999999999998,,,,,
WHR,2019,22835.564,3,0.9499999999999998,,,,,
WHR,2020,0.0,3,0.9499999999999998,,,,,
WHR,2021,0.0,3,0.9499999999999998,,,,,
WHR,2022,0.0,3,0.9499999999999998,,,,,
WHR,2023,0.0,3,0.9499999999999998,,,,,
WM,2018,12279440.646,233,1.0,14914.0,823.3499159179295,Waste Management,Industrials,Environmental & Facilities Services
WM,2019,12714723.367773,234,1.0,15455.0,822.693197526561,Waste Management,Industrials,Environmental & Facilities Services
WM,2020,14306910.38,250,1.0,15218.0,940.1307911683533,Waste Management,Industrials,Environmental & Facilities Services
WM,2021,13067508.358000001,249,1.0,17931.0,728.7662906697898,Waste Management,Industrials,Environmental & Facilities Services
WM,2022,12230500.624226,247,1.0,19698.0,620.9006307354047,Waste Management,Industrials,Environmental & Facilities Services
WM,2023,11650459.606,247,1.0,20426.0,570.3740138059336,Waste Management,Industrials,Environmental & Facilities Services
WMB,2018,9584515.123188,170,0.9494117647058824,8604.0,1113.9603815885635,Williams Companies,Energy,Oil & Gas Storage & Transportation
WMB,2019,9957020.388146,171,0.9491228070175439,8140.0,1223.221177904914,Williams Companies,Energy,Oil & Gas Storage & Transportation
WMB,2020,9271800.13558562,171,0.9491228070175439,7653.0,1211.5249099158002,Williams Companies,Energy,Oil & Gas Storage & Transportation
WMB,2021,9086084.862390399,174,0.9482758620689655,12784.0,710.738803378473,Williams Companies,Energy,Oil & Gas Storage & Transportation
WMB,2022,9783012.9277428,179,0.9474860335195531,17773.0,550.4424085828391,Williams Companies,Energy,Oil & Gas Storage & Transportation
WMB,2023,10090912.8062326,181,0.9469613259668509,11996.0,841.1897971184228,Williams Companies,Energy,Oil & Gas Storage & Transportation
WY,2018,35633.090000000004,1,1.0,7476.0,4.7663309256286785,Weyerhaeuser,Real Estate,Timber REITs
WY,2019,35995.442,1,1.0,6554.0,5.492133353677144,Weyerhaeuser,Real Estate,Timber REITs
WY,2020,33020.176,1,1.0,7532.0,4.383985130111524,Weyerhaeuser,Real Estate,Timber REITs
WY,2021,35530.356,1,1.0,10201.0,3.4830267620821487,Weyerhaeuser,Real Estate,Timber REITs
WY,2022,36381.648,1,1.0,10184.0,3.572432050274941,Weyerhaeuser,Real Estate,Timber REITs
WY,2023,41144.524,2,1.0,7674.0,5.361548605681522,Weyerhaeuser,Real Estate,Timber REITs
XEL,2018,46923088.0558924,43,1.0,11537.0,4067.182807999688,Xcel Energy,Utilities,Multi-Utilities
XEL,2019,43084156.1267166,43,1.0,,,Xcel Energy,Utilities,Multi-Utilities
XEL,2020,35750399.0804798,43,1.0,,,Xcel Energy,Utilities,Multi-Utilities
XEL,2021,38629182.6108728,43,1.0,,,Xcel Energy,Utilities,Multi-Utilities
XEL,2022,37521757.7437154,44,1.0,,,Xcel Energy,Utilities,Multi-Utilities
XEL,2023,36005568.0614756,44,1.0,,,Xcel Energy,Utilities,Multi-Utilities
XOM,2018,44283426.11630614,178,0.9862359550561799,,,ExxonMobil,Energy,Integrated Oil & Gas
XOM,2019,45124317.19918423,174,0.9612068965517241,,,ExxonMobil,Energy,Integrated Oil & Gas
XOM,2020,43819001.075101845,174,0.9612068965517241,,,ExxonMobil,Energy,Integrated Oil & Gas
XOM,2021,46502936.39295168,181,0.9607734806629834,,,ExxonMobil,Energy,Integrated Oil & Gas
XOM,2022,45675142.12608484,180,0.9608333333333333,,,ExxonMobil,Energy,Integrated Oil & Gas
XOM,2023,41638144.029844284,155,0.9625806451612903,,,ExxonMobil,Energy,Integrated Oil & Gas
